track_name,artist,album,release_date,spotify_url,track_id
Catch & Release,Nexeri,Catch & Release,2023-03-23,https://open.spotify.com/track/6KpdW5ZKyiMXXvqV35TKeg,6KpdW5ZKyiMXXvqV35TKeg
White Flag,Lucas Estrada,White Flag,2021-04-09,https://open.spotify.com/track/31dO0TT4H8YogMgM8g983k,31dO0TT4H8YogMgM8g983k
Drifting Away,Audien,Drifting Away,2022-09-09,https://open.spotify.com/track/6nbXYLeP21ksEQNFrHl2a2,6nbXYLeP21ksEQNFrHl2a2
Upside Down,MEDUZA,MEDUZA,2023-10-13,https://open.spotify.com/track/5KEve04JRDnfszpMRuhxZG,5KEve04JRDnfszpMRuhxZG
End Of Time (feat. Jordan Shaw),Lucas & Steve,End Of Time (feat. Jordan Shaw),2024-04-05,https://open.spotify.com/track/0g998xGTsjf9uTVJ9SksS4,0g998xGTsjf9uTVJ9SksS4
Honest,NOTD,Honest,2023-04-21,https://open.spotify.com/track/7MpAJjJbMrmeLJbrDJ0wHh,7MpAJjJbMrmeLJbrDJ0wHh
Ready For Your Love,Felix Jaehn,Ready For Your Love,2024-07-05,https://open.spotify.com/track/3Kr7UHOUkgaH4PK3Mp1fUP,3Kr7UHOUkgaH4PK3Mp1fUP
Edge of Saturday Night,The Blessed Madonna,Edge of Saturday Night,2024-08-14,https://open.spotify.com/track/0C1tRNlfakowVNFn1IMeCV,0C1tRNlfakowVNFn1IMeCV
Kill The Vibe,David Guetta,Kill The Vibe,2024-05-31,https://open.spotify.com/track/4Mw1vqYfDWL2d8dJLWFYQp,4Mw1vqYfDWL2d8dJLWFYQp
Rain In Ibiza,Felix Jaehn,Rain In Ibiza,2022-02-25,https://open.spotify.com/track/5u8Y0lAUlBLwuhpXSDUGf4,5u8Y0lAUlBLwuhpXSDUGf4
Bongoloco,Bruno Furlan,Bongoloco,2023-01-20,https://open.spotify.com/track/3k45oaugo4fin6M1KrtO8f,3k45oaugo4fin6M1KrtO8f
Stereo,twocolors,Stereo,2024-06-21,https://open.spotify.com/track/3ekheCAmDutf88rPe0WQU1,3ekheCAmDutf88rPe0WQU1
Everybody Wants To Party,Dubdogz,Everybody Wants To Party,2021-02-26,https://open.spotify.com/track/3hbi5zXAgQt0Z9V5JSOnCe,3hbi5zXAgQt0Z9V5JSOnCe
Lost In The Rhythm,David Guetta,Lost In The Rhythm,2023-05-26,https://open.spotify.com/track/5o06Ga8GxzI35T7AHCeARL,5o06Ga8GxzI35T7AHCeARL
Animal,R3HAB,Animal (with Jason Derulo),2024-04-19,https://open.spotify.com/track/2ivDc5gzHTuDJKQaTgfsXo,2ivDc5gzHTuDJKQaTgfsXo
Rush Over Me (feat. HALIENE),Seven Lions,10 Years of Seven Lions,2022-06-10,https://open.spotify.com/track/5A1sDpspNCT3Jbpzm2dxzG,5A1sDpspNCT3Jbpzm2dxzG
ZENLESS,Tiësto,ZENLESS,2024-07-02,https://open.spotify.com/track/2GW2qcpzaRrErv4Nd8NSCH,2GW2qcpzaRrErv4Nd8NSCH
I'm Good (Blue),David Guetta,I'm Good (Blue),2022-08-24,https://open.spotify.com/track/5xk3iZlyYSurXmanrktlgs,5xk3iZlyYSurXmanrktlgs
Won’t Let You Go,Martin Garrix,Won’t Let You Go,2021-12-10,https://open.spotify.com/track/5UZA39t4lX42ApegVubl7f,5UZA39t4lX42ApegVubl7f
Out My Head,Topic,Out My Head,2024-04-26,https://open.spotify.com/track/6ZorLNYsF1KjjV9M2OSxAF,6ZorLNYsF1KjjV9M2OSxAF
Losing My Religion,Ian Storm,Losing My Religion,2022-04-29,https://open.spotify.com/track/4YM1Jcr8dPy1Ql0khFMt4L,4YM1Jcr8dPy1Ql0khFMt4L
Never Going Home,Kungs,Never Going Home,2021-05-21,https://open.spotify.com/track/0xfMlIW8lS40qvpsUw1l0X,0xfMlIW8lS40qvpsUw1l0X
Wait - Kygo Remix (2024 Edit),Kygo,KYGO,2024-06-21,https://open.spotify.com/track/1mshGixz5e5ZXIUmeaDnWd,1mshGixz5e5ZXIUmeaDnWd
Alone,BEAUZ,Alone,2022-12-09,https://open.spotify.com/track/1HynKU9h7mM3nhtLlnVDFu,1HynKU9h7mM3nhtLlnVDFu
Sicko Drop,KVSH,Sicko Drop,2021-03-12,https://open.spotify.com/track/5T4lERmPqhO2ukZoGJ5sSr,5T4lERmPqhO2ukZoGJ5sSr
The Feeling,Kygo,KYGO,2024-06-21,https://open.spotify.com/track/0tVt6EukkvPm3V0JRP5wzW,0tVt6EukkvPm3V0JRP5wzW
I'm Good (Blue) - Tiësto Remix,David Guetta,I'm Good (Blue) [Remixes],2022-09-29,https://open.spotify.com/track/7gLKUPLGMzPhw90Ara5ZEc,7gLKUPLGMzPhw90Ara5ZEc
Throw Some Ass,Sofi Tukker,Throw Some Ass,2024-05-03,https://open.spotify.com/track/5YO44oPkpH4zeinnihUpIR,5YO44oPkpH4zeinnihUpIR
City Lights,Armin van Buuren,City Lights,2024-06-21,https://open.spotify.com/track/4xbWpxytVsi5CnjdskSALc,4xbWpxytVsi5CnjdskSALc
Would You Even Know,Audien,Would You Even Know,2023-05-26,https://open.spotify.com/track/07FMnItEdDXZ2WAgNR9n6a,07FMnItEdDXZ2WAgNR9n6a
Tell It To My Heart,MEDUZA,MEDUZA,2023-10-13,https://open.spotify.com/track/1sOfNRe7zyQkJj0cY6z2k8,1sOfNRe7zyQkJj0cY6z2k8
Pour Your Heart Out (feat. 070 Shake),RL Grime,Pour Your Heart Out (feat. 070 Shake),2023-06-09,https://open.spotify.com/track/4p16E9c9Ig6xFMGS3Y82mT,4p16E9c9Ig6xFMGS3Y82mT
Talking To Myself,Namic,Talking To Myself,2022-10-27,https://open.spotify.com/track/7h3qMzTqcJdM4Y6uqK9aoZ,7h3qMzTqcJdM4Y6uqK9aoZ
Weak,Vintage Culture,Promised Land,2024-05-24,https://open.spotify.com/track/37uMiu52DbSIx3SJ3sGDow,37uMiu52DbSIx3SJ3sGDow
Dive,Lost Frequencies,Dive,2023-09-01,https://open.spotify.com/track/0CVXJyYIQPnZE2kAHdx2DP,0CVXJyYIQPnZE2kAHdx2DP
House Of Cards,Lucas Estrada,House Of Cards,2023-11-03,https://open.spotify.com/track/6dCF9KJngOrJCmMuxFmBx1,6dCF9KJngOrJCmMuxFmBx1
Esta Vida,Marshmello,Esta Vida,2023-04-13,https://open.spotify.com/track/5OSGdSxtulzlzdPdK2MQJC,5OSGdSxtulzlzdPdK2MQJC
あの夏のいつかは,*Luna,あの夏のいつかは,2021-10-14,https://open.spotify.com/track/2ZSkwABRscUTyZ5qGwd8lF,2ZSkwABRscUTyZ5qGwd8lF
just stand there,Fred again..,ten days,2024-09-06,https://open.spotify.com/track/2D9a9CXeo3HFtVeaNlzp4a,2D9a9CXeo3HFtVeaNlzp4a
